po_/_so_#,country,sub_classification,unit_of_measure_(per_pack),line_item_quantity,line_item_value,pack_price,unit_price,first_line_designation,freight_cost_(usd),shipment_mode,days_to_process
1,1064,5,60,8201,30753.75,3.75,0.06,0,3549.77,0,177
1,1064,5,60,1915,7660.0,4.0,0.07,0,3549.77,3,316
1,528,5,90,5923,55083.9,9.3,0.1,1,3481.29,3,138
1,588,1,60,25000,168250.0,6.73,0.11,0,3549.77,3,348
1,326,1,60,2723,18325.79,6.73,0.11,0,3549.77,0,162
1,326,1,120,777,15912.96,20.48,0.17,0,3549.77,0,162
1,326,5,240,630,1171.8,1.86,0.01,0,3549.77,0,162
1,648,1,60,1209,2696.07,2.23,0.04,1,3526.69,3,288
1,1064,5,240,13000,18590.0,1.43,0.01,0,3549.77,0,232
1,164,1,60,1702,11454.46,6.73,0.11,0,3549.77,0,149
1,237,5,90,48,446.4,9.3,0.1,0,3549.77,0,269
1,237,1,60,803,5018.75,6.25,0.1,0,3549.77,0,269
1,615,1,30,25000,83250.0,3.33,0.11,0,3549.77,0,104
1,762,1,60,3757,25284.61,6.73,0.11,0,3549.77,3,194
1,494,1,120,33086,664036.02,20.07,0.17,1,2352.52,3,519
1,1064,1,30,26000,122200.0,4.7,0.16,0,3549.77,3,256
1,1107,1,120,15826,299111.4,18.9,0.16,1,29674.92,1,428
1,237,5,90,74,688.2,9.3,0.1,0,3549.77,0,141
1,237,1,60,210,468.3,2.23,0.04,0,3549.77,0,141
1,1064,1,30,3300,12474.0,3.78,0.13,1,1008.9,0,271
1,1064,1,30,52200,562716.0,10.78,0.36,0,3549.77,3,232
1,237,5,240,30,251.4,8.38,0.03,1,871.8,0,245
1,648,1,30,29440,136601.6,4.64,0.15,0,3549.77,3,224
1,1064,1,30,3291,44494.32,13.52,0.45,0,3549.77,3,232
1,1064,1,30,3709,50145.68,13.52,0.45,0,3549.77,3,232
1,1064,1,60,75235,610155.85,8.11,0.14,1,34551.83,3,232
1,615,5,60,2581,9678.75,3.75,0.06,1,1955.22,0,114
1,403,1,30,61123,658905.94,10.78,0.36,1,14311.0,3,297
1,1064,1,120,54000,1020600.0,18.9,0.16,1,44448.75,3,295
1,403,1,60,30666,67771.86,2.21,0.04,1,11085.83,3,399
1,1107,1,60,92125,608025.0,6.6,0.11,1,45180.63,1,185
1,1107,5,90,10534,97966.2,9.3,0.1,1,45180.62,1,185
1,237,1,120,1031,20321.01,19.71,0.16,1,4353.04,0,-48
1,97,1,30,573,1839.33,3.21,0.11,0,3549.77,0,305
1,648,5,100,6778,8811.4,1.3,0.01,1,3150.3,0,182
1,588,1,30,30000,96300.0,3.21,0.11,0,3549.77,3,319
1,588,1,30,2555,34543.6,13.52,0.45,1,227.19,3,290
1,588,1,30,20340,65291.4,3.21,0.11,1,9384.0,3,357
1,494,1,120,14758,278926.2,18.9,0.16,1,2994.62,3,537
1,494,5,100,28464,37003.2,1.3,0.01,0,3549.77,0,634
1,528,1,30,153560,721732.0,4.7,0.16,1,31514.85,3,195
1,528,1,60,44716,101058.16,2.26,0.04,1,13770.65,3,223
1,528,5,240,301,0.0,0.0,0.0,1,0.0,3,248
1,588,1,30,8283,26588.43,3.21,0.11,0,3549.77,3,275
1,588,1,30,800,3024.0,3.78,0.13,1,166.96,3,215
1,588,1,30,108650,348766.5,3.21,0.11,1,9360.14,3,308
1,528,1,60,48253,105191.54,2.18,0.04,0,3549.77,3,223
1,588,1,60,26700,66483.0,2.49,0.04,1,1482.7,3,382
1,648,1,60,100000,652000.0,6.52,0.11,1,8635.96,3,106
1,648,1,60,39132,86481.72,2.21,0.04,1,2413.89,3,98
1,164,5,60,3274,18432.62,5.63,0.09,0,3549.77,0,119
1,326,1,30,1540,5821.2,3.78,0.13,0,3549.77,0,124
1,403,5,60,2274,8527.5,3.75,0.06,1,1511.4,0,122
1,588,1,30,6600,21186.0,3.21,0.11,0,3549.77,3,300
1,494,5,60,20000,74600.0,3.73,0.06,1,19379.94,3,634
1,648,1,120,32905,648557.55,19.71,0.16,1,10944.73,3,351
1,588,1,60,74930,607682.3,8.11,0.14,1,6507.33,3,294
1,326,5,240,1090,2289.0,2.1,0.01,1,5580.44,0,128
1,403,5,240,2125,4462.5,2.1,0.01,1,5603.78,0,471
1,326,1,60,2651,14421.44,5.44,0.09,1,3028.36,0,171
1,1107,1,60,45520,369167.2,8.11,0.14,0,3549.77,1,290
1,762,5,60,4000,8600.0,2.15,0.04,1,1332.7,3,86
1,588,1,60,7977,90618.72,11.36,0.19,0,3549.77,3,300
1,648,1,30,11536,54219.2,4.7,0.16,1,1157.78,3,356
1,648,5,240,10000,13000.0,1.3,0.01,1,4329.61,3,-21
1,237,5,240,100,838.0,8.38,0.03,1,863.24,0,71
1,97,1,60,2532,16711.2,6.6,0.11,0,3549.77,0,193
1,528,5,60,15000,29850.0,1.99,0.03,1,891.65,3,147
1,326,1,60,5850,12753.0,2.18,0.04,0,3549.77,0,274
1,326,5,240,714,1499.4,2.1,0.01,0,3549.77,0,224
1,1107,1,60,100000,811000.0,8.11,0.14,0,3549.77,1,192
1,494,1,30,12783,151989.87,11.89,0.4,1,7585.82,3,378
1,1064,5,60,137,697.33,5.09,0.08,1,7726.12,3,313
1,1064,1,30,64445,206868.45,3.21,0.11,1,20052.11,3,199
1,1064,1,60,126840,853633.2,6.73,0.11,1,42947.44,3,328
1,588,1,30,380,1436.4,3.78,0.13,0,3549.77,3,397
1,588,1,120,13642,264381.96,19.38,0.16,0,3549.77,3,397
1,762,1,30,45000,485100.0,10.78,0.36,1,6948.04,3,275
1,762,1,120,3663,69230.7,18.9,0.16,0,3549.77,3,303
1,1107,1,60,33147,218770.2,6.6,0.11,1,5798.14,1,256
1,1064,1,30,4236,15037.8,3.55,0.12,0,3549.77,3,249
1,648,1,60,132000,871200.0,6.6,0.11,1,22520.71,3,302
1,1107,1,30,4,18.44,4.61,0.15,1,69737.0,1,270
1,762,5,60,6000,11940.0,1.99,0.03,1,2055.25,3,328
1,494,5,60,19389,38778.0,2.0,0.03,1,4916.0,3,326
1,1107,1,60,3194,24657.68,7.72,0.13,1,51645.79,1,181
1,762,1,120,11607,219372.3,18.9,0.16,1,14056.46,0,56
1,97,1,30,9360,89856.0,9.6,0.32,0,3549.77,0,106
1,403,5,60,1700,3315.0,1.95,0.03,1,1061.37,0,90
1,1107,1,60,51431,335330.12,6.52,0.11,1,43055.82,1,326
1,648,1,30,108856,339630.72,3.12,0.1,1,43219.06,3,209
1,326,5,240,140,956.2,6.83,0.03,1,973.2,0,140
1,762,1,30,13549,62189.91,4.59,0.15,1,0.0,3,383
1,1107,5,60,912,3283.2,3.6,0.06,1,134.0,1,213
1,1064,1,30,100000,960000.0,9.6,0.32,0,3549.77,3,238
1,1064,1,60,36971,241050.92,6.52,0.11,0,3549.77,3,392
1,1064,1,60,25526,166429.52,6.52,0.11,0,3549.77,3,392
1,1107,5,60,13660,49176.0,3.6,0.06,1,1871.34,1,222
1,1064,1,30,7500,26625.0,3.55,0.12,0,3549.77,3,391
1,1107,1,30,121000,1161600.0,9.6,0.32,1,68103.71,1,271
1,762,5,60,14476,57180.2,3.95,0.07,1,8402.24,3,489
1,67,5,90,3101,28839.3,9.3,0.1,1,4257.91,0,74
1,528,5,60,2741,5454.59,1.99,0.03,0,3549.77,3,277
1,528,5,60,9262,18431.38,1.99,0.03,0,3549.77,3,277
1,762,5,60,5126,9841.92,1.92,0.03,0,3549.77,3,499
1,648,1,60,221000,481780.0,2.18,0.04,0,0.0,3,269
1,648,1,60,89575,195273.5,2.18,0.04,0,0.0,3,269
1,762,1,120,8452,157545.28,18.64,0.16,0,3549.77,3,517
1,648,1,60,6258,40802.16,6.52,0.11,0,0.0,3,300
1,1107,1,60,45,109.8,2.44,0.04,0,3549.77,1,70
1,762,1,60,100,290.0,2.9,0.05,0,3549.77,0,122
1,1107,1,60,63,153.72,2.44,0.04,0,3549.77,1,147
1,1107,1,60,28,210.84,7.53,0.13,0,3549.77,1,147
1,1107,1,60,3000,8700.0,2.9,0.05,0,3549.77,1,83
1,615,1,60,398,971.12,2.44,0.04,0,3549.77,0,26
1,1064,1,60,41336,362103.36,8.76,0.15,0,3549.77,0,104
1,1064,1,60,4000,85680.0,21.42,0.36,0,3549.77,0,131
1,1064,5,240,4464,8570.88,1.92,0.01,1,1211.48,0,84
1,615,5,240,4704,9031.68,1.92,0.01,0,3549.77,0,68
1,1064,5,30,3444,7714.56,2.24,0.07,1,1211.48,0,84
1,1107,1,60,50000,122000.0,2.44,0.04,1,0.0,1,-18
1,762,1,30,5000,28900.0,5.78,0.19,1,9044.65,0,107
1,1107,1,60,755,16172.1,21.42,0.36,1,11637.64,1,144
1,1107,1,30,168,971.04,5.78,0.19,1,11637.64,1,142
1,615,5,30,572,1281.28,2.24,0.07,1,1062.95,0,89
1,762,1,30,2000,20000.0,10.0,0.33,1,2990.92,0,79
1,1107,1,60,40080,454908.0,11.35,0.19,1,19480.97,0,162
1,46,2,100,350,28000.0,80.0,0.8,0,3549.77,0,261
1,615,1,30,26712,154395.36,5.78,0.19,1,12016.69,0,131
1,762,1,60,200,546.0,2.73,0.05,0,3549.77,3,93
1,762,1,60,21658,243002.76,11.22,0.19,0,3549.77,3,154
1,762,1,60,19942,223749.24,11.22,0.19,0,3549.77,3,154
1,1064,1,60,9876,26961.48,2.73,0.05,1,7779.96,0,191
1,1064,1,30,6464,169680.0,26.25,0.88,1,1949.41,0,174
1,528,1,30,1900,9747.0,5.13,0.17,0,3549.77,3,212
1,528,1,60,35802,218750.22,6.11,0.1,0,3549.77,0,212
1,615,1,60,2610,3680.1,1.41,0.02,0,3549.77,0,131
1,615,1,60,106,151.58,1.43,0.02,0,3549.77,0,131
1,762,1,30,26697,136955.61,5.13,0.17,0,3549.77,0,175
1,1107,1,60,10000,112200.0,11.22,0.19,1,0.0,1,293
1,1107,1,30,350,4112.5,11.75,0.39,1,0.0,1,293
1,588,1,60,30315,340134.3,11.22,0.19,1,3423.26,3,212
1,1107,1,60,6000,16380.0,2.73,0.05,1,0.0,1,293
1,1107,1,30,35000,411250.0,11.75,0.39,1,0.0,1,293
1,1107,1,60,3200,28032.0,8.76,0.15,1,0.0,1,293
1,762,1,30,3680,36800.0,10.0,0.33,1,3522.52,3,148
1,762,1,60,70,238.0,3.4,0.06,0,3549.77,0,64
1,762,1,60,1600,14016.0,8.76,0.15,1,1758.6,0,78
1,1107,1,30,3500,16625.0,4.75,0.16,1,9736.1,1,341
1,1107,1,30,188,893.0,4.75,0.16,1,9736.1,1,341
1,1107,1,90,250,6875.0,27.5,0.31,1,9736.1,1,341
1,1107,1,60,45000,504900.0,11.22,0.19,0,3549.77,1,341
1,1107,1,30,9852,98520.0,10.0,0.33,1,9736.1,1,341
1,237,5,60,330,2547.6,7.72,0.13,1,1721.53,0,-40
1,762,1,60,17000,190740.0,11.22,0.19,1,14467.75,0,187
1,762,1,60,5000,43800.0,8.76,0.15,1,4159.73,0,30
1,494,5,60,2159,16667.48,7.72,0.13,1,3219.93,0,141
1,1064,1,60,9316,22731.04,2.44,0.04,0,3549.77,0,268
1,1064,1,60,8150,154850.0,19.0,0.32,0,3549.77,0,268
1,1064,5,100,6636,32118.24,4.84,0.05,0,3549.77,0,268
1,1064,1,60,6000,14640.0,2.44,0.04,0,3549.77,0,268
1,237,1,60,1815,4827.9,2.66,0.04,0,3549.77,0,29
1,615,1,60,8520,19851.6,2.33,0.04,0,3549.77,0,229
1,615,5,90,1176,11842.32,10.07,0.11,0,3549.77,0,51
1,615,1,60,504,720.72,1.43,0.02,0,3549.77,0,51
1,762,1,30,1500,17625.0,11.75,0.39,1,2288.29,0,139
1,762,1,60,2500,6825.0,2.73,0.05,1,3661.42,0,132
1,1107,1,60,35199,96093.27,2.73,0.05,1,0.0,0,-96
1,1107,1,60,20000,54600.0,2.73,0.05,1,0.0,0,-96
1,1107,1,30,5000,23000.0,4.6,0.15,1,0.0,0,-96
1,1107,1,60,34379,385732.38,11.22,0.19,1,0.0,0,32
1,1107,1,30,45000,450000.0,10.0,0.33,1,0.0,0,-96
1,1107,1,30,20000,200000.0,10.0,0.33,1,0.0,0,-96
1,762,1,30,2500,29375.0,11.75,0.39,0,3549.77,0,166
1,1107,1,60,15000,131400.0,8.76,0.15,1,0.0,1,-96
1,528,1,60,2100,12033.0,5.73,0.1,0,3549.77,0,344
1,762,1,30,3000,13350.0,4.45,0.15,0,3549.77,0,180
1,762,1,60,3000,8190.0,2.73,0.05,0,3549.77,0,180
1,1107,1,60,5000,56100.0,11.22,0.19,1,6147.18,1,-46
1,1107,1,30,3000,35250.0,11.75,0.39,1,6147.18,1,-46
1,1064,1,60,11994,39340.32,3.28,0.05,0,3549.77,0,49
1,1064,1,60,441,1446.48,3.28,0.05,0,3549.77,0,49
1,762,1,30,4000,47000.0,11.75,0.39,1,6068.75,0,205
1,1107,1,60,28600,78078.0,2.73,0.05,1,6147.14,1,-46
1,1107,1,60,3322,9069.06,2.73,0.05,1,6147.18,1,-46
1,762,1,60,4399,37611.45,8.55,0.14,0,3549.77,0,111
1,762,1,30,667,2968.15,4.45,0.15,0,3549.77,0,76
1,1064,1,60,61920,542419.2,8.76,0.15,1,8815.65,0,187
1,762,1,60,40213,343821.15,8.55,0.14,1,35689.71,0,86
1,648,1,60,56054,327915.9,5.85,0.1,1,16249.55,0,104
1,648,1,60,6580,15331.4,2.33,0.04,1,4658.75,0,111
1,1064,1,120,4360,168950.0,38.75,0.32,0,3549.77,0,82
1,615,1,60,52752,451029.6,8.55,0.14,0,3549.77,0,171
1,648,1,60,59746,342344.58,5.73,0.1,0,3549.77,3,145
1,528,1,60,50000,286500.0,5.73,0.1,0,3549.77,3,418
1,615,5,200,600,810.0,1.35,0.01,1,29153.27,0,12
1,762,1,60,21506,183876.3,8.55,0.14,0,3549.77,0,39
1,762,1,30,8375,98406.25,11.75,0.39,0,3549.77,0,39
1,648,1,60,150000,399000.0,2.66,0.04,1,8109.91,3,155
1,1107,5,90,2150,20876.5,9.71,0.11,0,3549.77,0,167
1,1107,1,30,21400,206082.0,9.63,0.32,0,3549.77,0,167
1,648,1,30,128000,578560.0,4.52,0.15,0,3549.77,3,172
1,1064,5,240,7483,15115.66,2.02,0.01,0,3549.77,3,156
1,588,1,60,8556,28063.68,3.28,0.05,1,4156.94,0,81
1,1064,1,60,50928,435434.4,8.55,0.14,0,3549.77,3,153
1,528,1,60,112100,608703.0,5.43,0.09,0,3549.77,3,470
1,648,1,60,17045,270845.05,15.89,0.26,1,17520.43,3,197
1,1064,5,240,551,1113.02,2.02,0.01,0,3549.77,0,169
1,615,5,240,4810,8898.5,1.85,0.01,0,3549.77,0,84
1,1064,1,60,800,13152.0,16.44,0.27,1,2700.18,0,282
1,762,1,60,9255,103841.1,11.22,0.19,1,6120.6,3,220
1,12,5,30,1467,3286.08,2.24,0.07,0,3549.77,0,26
1,1107,1,30,55488,605928.96,10.92,0.36,0,3549.77,1,175
1,1107,1,60,200,280.0,1.4,0.02,0,3549.77,1,175
1,12,1,60,2005,31077.5,15.5,0.26,1,20805.8,0,43
1,12,1,30,34553,149268.96,4.32,0.14,0,3549.77,0,43
1,494,5,60,2292,17694.24,7.72,0.13,1,1647.0,0,420
1,1064,5,90,492,4777.32,9.71,0.11,0,3549.77,0,351
1,1064,1,60,2436,37758.0,15.5,0.26,0,3549.77,0,351
1,762,1,60,6361,52541.86,8.26,0.14,0,3549.77,3,174
1,1064,5,240,448,6137.6,13.7,0.06,1,17941.47,0,98
1,762,1,60,11979,30067.29,2.51,0.04,0,3549.77,3,184
1,1107,1,30,19836,395133.12,19.92,0.66,1,12601.06,1,259
1,762,1,30,45000,194400.0,4.32,0.14,1,23711.16,3,99
1,528,1,60,9073,22773.23,2.51,0.04,1,2494.56,3,239
1,762,1,30,2950,12449.0,4.22,0.14,0,3549.77,3,-155
1,528,5,90,811,7874.81,9.71,0.11,1,1224.02,3,243
1,494,1,30,28200,561744.0,19.92,0.66,1,3859.0,3,474
1,1107,1,30,3000,19710.0,6.57,0.22,1,13398.06,1,135
1,181,1,30,49142,207379.24,4.22,0.14,0,3549.77,0,9
1,181,1,30,10158,42866.76,4.22,0.14,1,0.0,0,9
1,1,5,240,300,630.0,2.1,0.01,1,1959.61,0,14
1,58,1,30,10914,70067.88,6.42,0.21,1,226.25,0,44
1,588,1,60,420,588.0,1.4,0.02,1,843.36,3,218
1,528,5,60,5287,17447.1,3.3,0.06,1,2001.46,0,295
1,615,5,240,3100,6045.0,1.95,0.01,1,14661.14,0,277
1,1064,1,60,23147,259709.34,11.22,0.19,0,3549.77,0,191
1,528,1,60,9226,49635.88,5.38,0.09,0,3549.77,3,261
1,237,5,240,659,1285.05,1.95,0.01,0,3549.77,0,40
1,494,1,30,3428,68285.76,19.92,0.66,1,1047.17,3,588
1,528,5,60,24940,105995.0,4.25,0.07,1,2326.77,3,373
1,528,5,240,808,10100.0,12.5,0.05,1,1360.32,3,175
1,34,1,60,8277,21354.66,2.58,0.04,0,3549.77,0,34
1,1064,1,60,8640,129945.6,15.04,0.25,1,3274.41,0,240
1,588,1,60,1458,3397.14,2.33,0.04,1,1078.61,3,292
1,494,5,60,9940,42245.0,4.25,0.07,1,6614.27,3,112
1,615,5,240,320,4000.0,12.5,0.05,1,2053.52,0,45
1,403,1,30,263,5260.0,20.0,0.67,1,14622.43,3,37
1,648,1,60,5111,35879.22,7.02,0.12,0,3549.77,3,125
1,108,5,240,4000,7800.0,1.95,0.01,1,5752.74,0,304
1,403,1,60,90,631.8,7.02,0.12,0,3549.77,0,-6
1,528,1,60,4669,13773.55,2.95,0.05,0,3549.77,3,324
1,1064,1,30,11520,103334.4,8.97,0.3,0,3549.77,3,165
1,1064,1,60,13590,95401.8,7.02,0.12,0,3549.77,3,165
1,237,5,240,284,525.4,1.85,0.01,1,1783.38,0,152
1,615,5,240,4000,8400.0,2.1,0.01,1,16163.28,0,75
1,326,1,60,254,2794.0,11.0,0.18,0,3549.77,0,85
1,326,1,60,17,248.71,14.63,0.24,0,3549.77,0,85
1,326,1,120,9,303.66,33.74,0.28,0,3549.77,0,85
1,326,1,60,400,1032.0,2.58,0.04,0,3549.77,0,85
1,326,5,240,463,902.85,1.95,0.01,0,3549.77,0,114
1,326,5,240,620,1209.0,1.95,0.01,0,3549.77,0,114
1,326,5,240,151,294.45,1.95,0.01,0,3549.77,0,144
1,326,1,30,19,115.52,6.08,0.2,0,3549.77,0,144
1,326,1,60,105,737.1,7.02,0.12,0,3549.77,0,123
1,588,5,240,41998,81896.1,1.95,0.01,1,9458.64,3,409
1,528,1,60,13212,71080.56,5.38,0.09,0,3549.77,3,393
1,326,1,60,73,170.09,2.33,0.04,1,491.43,0,122
1,615,1,60,2250,32917.5,14.63,0.24,0,3549.77,0,83
1,494,5,90,6510,57743.7,8.87,0.1,1,1698.83,3,203
1,1064,1,30,47614,196169.68,4.12,0.14,1,9657.88,0,105
1,494,1,60,39402,276602.04,7.02,0.12,0,3549.77,3,176
1,1107,5,90,1530,13571.1,8.87,0.1,1,25231.96,1,188
1,1107,1,30,3000,16500.0,5.5,0.18,1,25231.96,1,188
1,1107,1,60,19501,45437.33,2.33,0.04,1,25231.96,1,188
1,494,5,60,11262,47863.5,4.25,0.07,1,3279.25,3,233
1,648,1,30,54850,492004.5,8.97,0.3,1,5447.21,3,153
1,97,1,120,240,8097.6,33.74,0.28,0,3549.77,0,100
1,762,1,60,2900,23200.0,8.0,0.13,0,3549.77,3,-218
1,1064,1,60,10440,152737.2,14.63,0.24,0,3549.77,3,234
1,528,1,30,78082,474738.56,6.08,0.2,0,3549.77,3,366
1,528,1,60,7150,21092.5,2.95,0.05,0,3549.77,3,366
1,762,1,60,12762,140382.0,11.0,0.18,0,3549.77,3,322
1,648,1,60,15000,219450.0,14.63,0.24,1,8510.81,3,310
1,588,1,60,4666,25103.08,5.38,0.09,1,3580.36,3,398
1,528,1,60,71030,382141.4,5.38,0.09,0,3549.77,3,393
1,648,1,60,96655,773240.0,8.0,0.13,0,3549.77,3,216
1,648,1,60,136109,955485.18,7.02,0.12,0,3549.77,3,216
1,648,1,30,109226,450011.12,4.12,0.14,1,10598.2,3,105
1,51,1,60,1005,2341.65,2.33,0.04,1,4392.94,0,-123
1,51,1,30,330,7425.0,22.5,0.75,0,3549.77,0,-111
1,8,1,30,368,2024.0,5.5,0.18,0,3549.77,0,49
1,1107,1,30,39680,219827.2,5.54,0.18,1,27441.25,1,118
1,528,1,30,17422,71778.64,4.12,0.14,0,3549.77,3,411
1,1064,1,30,1620,36450.0,22.5,0.75,0,3549.77,0,201
1,615,1,30,50928,282141.12,5.54,0.18,1,53775.56,0,169
1,648,1,60,7452,97993.8,13.15,0.22,1,4496.13,3,373
1,528,1,60,7150,21092.5,2.95,0.05,0,3549.77,3,444
1,528,1,60,11574,119096.46,10.29,0.17,0,3549.77,3,444
1,326,1,60,1200,2928.0,2.44,0.04,0,3549.77,0,220
1,326,1,60,1440,11203.2,7.78,0.13,0,3549.77,0,220
1,1064,1,60,3136,94080.0,30.0,0.5,1,2330.22,1,137
1,237,5,240,230,425.5,1.85,0.01,1,1075.62,0,69
1,648,1,60,181926,443899.44,2.44,0.04,1,4496.15,3,179
1,1107,1,60,20000,46600.0,2.33,0.04,1,17090.0,1,296
1,1107,1,30,27911,154626.94,5.54,0.18,1,17090.0,1,152
1,8,1,30,2816,15488.0,5.5,0.18,1,1474.9,0,89
1,1064,1,60,1840,55200.0,30.0,0.5,0,3549.77,0,235
1,762,1,60,36000,87840.0,2.44,0.04,0,3549.77,0,40
1,1107,1,60,732,1705.56,2.33,0.04,1,21347.13,1,332
1,528,1,30,17422,66377.82,3.81,0.13,0,3549.77,3,470
1,762,1,60,834,1851.48,2.22,0.04,0,3549.77,3,157
1,762,1,60,26574,206745.72,7.78,0.13,1,19980.62,0,-29
1,648,1,60,27452,355777.92,12.96,0.22,0,3549.77,3,-2
1,1064,5,240,608,7600.0,12.5,0.05,1,2641.45,3,223
1,494,5,60,38347,105837.72,2.76,0.05,1,6900.62,3,189
1,1107,1,60,25712,198496.64,7.72,0.13,0,3549.77,1,203
1,1064,5,30,2528,27808.0,11.0,0.37,1,4754.52,3,118
1,403,1,120,7541,223816.88,29.68,0.25,1,32401.62,0,49
1,1107,1,60,12156,30511.56,2.51,0.04,0,3549.77,1,203
1,528,1,60,10963,26530.46,2.42,0.04,0,3549.77,3,513
1,528,1,30,17422,66377.82,3.81,0.13,0,3549.77,3,513
1,237,1,60,25,33.0,1.32,0.02,1,931.34,0,114
1,237,5,240,366,768.6,2.1,0.01,0,3549.77,0,114
1,237,1,60,1652,11167.52,6.76,0.11,0,3549.77,0,114
1,237,5,240,288,561.6,1.95,0.01,0,3549.77,0,114
1,326,1,60,298,3862.08,12.96,0.22,0,3549.77,0,275
1,326,1,30,525,2000.25,3.81,0.13,0,3549.77,0,275
1,528,5,240,80,1000.0,12.5,0.05,1,588.72,3,119
1,648,1,30,17124,66954.84,3.91,0.13,0,3549.77,3,133
1,1064,5,90,3400,28084.0,8.26,0.09,0,3549.77,3,139
1,762,1,60,22783,55134.86,2.42,0.04,1,6265.36,3,69
1,762,1,60,26432,63965.44,2.42,0.04,1,10915.97,3,86
1,403,1,30,50400,197064.0,3.91,0.13,1,16603.9,0,114
1,164,1,60,300,726.0,2.42,0.04,0,3549.77,0,47
1,403,1,30,11492,63665.68,5.54,0.18,0,3549.77,0,-18
1,588,1,60,17520,171871.2,9.81,0.16,1,3855.94,3,104
1,588,1,60,8586,19060.92,2.22,0.04,0,3549.77,3,104
1,528,1,60,69737,168763.54,2.42,0.04,1,8751.99,3,143
1,1064,1,30,56228,204669.92,3.64,0.12,1,17129.96,3,188
1,1064,1,30,23705,86286.2,3.64,0.12,0,3549.77,3,188
1,648,1,60,50000,122000.0,2.44,0.04,1,16697.66,3,175
1,1107,1,60,11597,89528.84,7.72,0.13,0,3549.77,0,167
1,1064,5,60,15120,41731.2,2.76,0.05,1,4424.91,3,200
1,648,1,60,876,1892.16,2.16,0.04,1,3951.02,3,263
1,1107,5,90,6654,48574.2,7.3,0.08,1,51090.0,0,195
1,528,1,60,16971,131016.12,7.72,0.13,1,8000.72,3,212
1,762,1,60,2131,4602.96,2.16,0.04,1,2005.48,0,115
1,494,1,120,574,15325.8,26.7,0.22,1,6031.15,3,192
1,588,1,60,84875,816497.5,9.62,0.16,1,7433.02,3,197
1,326,1,60,155,2008.8,12.96,0.22,0,3549.77,0,299
1,326,5,240,7003,13655.85,1.95,0.01,0,3549.77,0,299
1,326,1,60,170,392.7,2.31,0.04,0,3549.77,0,299
1,528,1,60,131487,318198.54,2.42,0.04,0,3549.77,3,94
1,1107,1,60,22790,165683.3,7.27,0.12,1,29780.5,1,156
1,588,1,60,1458,2901.42,1.99,0.03,0,3549.77,3,101
1,326,1,60,1296,9421.92,7.27,0.12,0,3549.77,0,261
1,762,1,30,14704,178065.44,12.11,0.4,0,3549.77,0,78
1,528,1,30,810,11307.6,13.96,0.47,1,1600.0,3,186
1,615,5,60,3024,6834.24,2.26,0.04,0,3549.77,0,44
1,615,5,90,2000,14600.0,7.3,0.08,0,3549.77,0,57
1,615,5,200,330,412.5,1.25,0.01,0,3549.77,0,57
1,615,1,60,53220,386909.4,7.27,0.12,0,3549.77,0,57
1,762,1,60,7875,17797.5,2.26,0.04,0,3549.77,0,84
1,528,1,60,30000,67800.0,2.26,0.04,0,3549.77,3,134
1,237,1,60,529,1052.71,1.99,0.03,0,3549.77,3,46
1,237,1,60,487,3540.49,7.27,0.12,0,3549.77,0,46
1,762,5,60,2125,4802.5,2.26,0.04,0,3549.77,3,97
1,237,1,60,3485,7876.1,2.26,0.04,1,3066.05,0,84
1,528,1,60,73271,628665.18,8.58,0.14,0,3549.77,3,202
1,1064,1,60,50000,429000.0,8.58,0.14,0,3549.77,3,141
1,237,5,240,397,833.7,2.1,0.01,0,3549.77,0,81
1,494,1,30,31512,191277.84,6.07,0.2,1,3300.95,3,113
1,762,5,240,36229,70646.55,1.95,0.01,1,12203.29,3,40
1,494,1,30,1980,7999.2,4.04,0.13,1,1382.0,3,258
1,51,1,30,8250,38775.0,4.7,0.16,0,3549.77,0,48
1,97,1,60,450,1017.0,2.26,0.04,0,3549.77,0,92
1,762,1,30,24912,82956.96,3.33,0.11,0,3549.77,3,176
1,762,1,60,68736,589754.88,8.58,0.14,0,3549.77,3,176
1,164,1,30,1278,13444.56,10.52,0.35,0,3549.77,0,98
1,762,1,30,26940,126618.0,4.7,0.16,1,11803.13,3,173
1,588,5,240,13150,27615.0,2.1,0.01,0,3549.77,3,227
1,762,5,60,5861,24323.15,4.15,0.07,1,3426.68,3,153
1,1107,1,30,59615,772610.4,12.96,0.43,1,14547.55,1,237
1,1107,5,60,9627,21757.02,2.26,0.04,1,14547.55,1,168
1,403,5,240,3000,6300.0,2.1,0.01,1,7086.88,0,-10
1,1107,1,60,31132,267112.56,8.58,0.14,1,20666.08,1,176
1,588,1,60,10000,129600.0,12.96,0.22,1,7951.22,3,142
1,648,1,60,92492,647444.0,7.0,0.12,0,3549.77,3,393
1,588,1,60,50000,429000.0,8.58,0.14,0,0.0,3,227
1,1107,1,30,1428,4755.24,3.33,0.11,0,3549.77,1,195
1,1107,1,30,60000,199800.0,3.33,0.11,0,3549.77,1,195
1,648,1,30,53787,697079.52,12.96,0.43,1,42040.3,3,251
1,648,1,60,107832,754824.0,7.0,0.12,1,12651.44,3,551
1,528,1,60,10227,23113.02,2.26,0.04,0,3549.77,3,194
1,528,1,60,98203,221938.78,2.26,0.04,0,3549.77,3,194
1,528,5,60,49000,203350.0,4.15,0.07,1,11133.66,3,202
1,494,5,60,578,2312.0,4.0,0.07,1,1506.5,3,219
